CITY_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
353,Chimbote,-9.0853,-78.5783,75.51,64,100,5.23,PE,1614690637
354,Mahon,39.8885,4.2658,57.2,82,40,12.66,ES,1614690426
355,San Felipe,10.3399,-68.7425,70.11,82,98,5.79,VE,1614690637
356,Lebu,-37.6167,-73.65,61.54,86,80,13.71,CL,1614690469
357,Beringovskiy,63.05,179.3167,-18.35,82,5,12.15,RU,1614690637
358,Barra do Garças,-15.89,-52.2567,78.8,83,40,2.3,BR,1614690637
359,Marsabit,2.3284,37.9899,84.51,29,0,16.13,KE,1614690404
360,Dickinson,29.4608,-95.0513,50.0,93,90,13.8,US,1614690423
361,Doha,25.2867,51.5333,75.0,73,5,20.71,QA,1614690638
362,Talnakh,69.4865,88.3972,-26.9,74,0,8.41,RU,1614690638
363,Guozhen,34.3659,107.359,49.59,48,100,2.19,CN,1614690638
364,Tame,6.461,-71.73,78.21,43,74,10.67,CO,1614690411
365,La Ronge,55.1001,-105.2842,6.8,85,1,3.44,CA,1614690549
366,Antofagasta,-23.65,-70.4,77.0,73,0,3.44,CL,1614690423
367,Honiara,-9.4333,159.95,79.45,79,100,4.65,SB,1614690478
368,Namuac,18.6109,121.1657,76.87,84,68,12.01,PH,1614690639
369,Lata,40.1629,-8.3327,62.01,59,75,5.75,PT,1614690639
370,Nur-Sultan,51.1801,71.446,17.6,86,90,11.18,KZ,1614690535
371,Avanigadda,16.0215,80.9181,87.8,48,0,4.61,IN,1614690407
372,Boguchany,58.3814,97.4531,-18.42,84,77,3.51,RU,1614690640
373,Cabra,37.4725,-4.4421,64.99,58,0,5.99,ES,1614690640
374,Berlevåg,70.8578,29.0864,30.2,64,40,25.32,NO,1614690547
375,Kiunga,-6.1219,141.2906,73.62,97,99,2.06,PG,1614690640
376,Qasigiannguit,68.8193,-51.1922,21.2,38,90,11.5,GL,1614690641
377,Prachuap Khiri Khan,12.2167,99.75,73.24,91,0,3.18,TH,1614690641
378,Vélez-Málaga,36.7726,-4.1005,64.0,79,57,1.99,ES,1614690443
379,Mitsamiouli,-11.3847,43.2844,77.0,94,75,4.61,KM,1614690641
380,Longhua,23.6137,114.1919,62.08,64,42,4.99,CN,1614690641
381,Saskylakh,71.9167,114.0833,-41.1,80,38,0.98,RU,1614690642
382,Buluang,13.3068,123.3425,75.25,86,96,3.89,PH,1614690642
383,Grand Gaube,-20.0064,57.6608,84.0,63,0,11.99,MU,1614690642
384,Kilrush,52.6397,-9.4833,44.6,81,75,9.22,IE,1614690643
385,Sørland,67.667,12.6934,41.0,75,75,23.02,NO,1614690643
386,Ancud,-41.8697,-73.8203,59.0,63,0,10.36,CL,1614690412
387,Hofn,64.2539,-15.2082,41.79,67,100,2.28,IS,1614690643
388,Conway,35.0887,-92.4421,36.0,100,20,3.44,US,1614690451
389,Pedro II,-4.4247,-41.4586,74.98,84,68,5.23,BR,1614690643
390,Porbandar,21.6422,69.6093,83.93,28,0,14.5,IN,1614690643
391,Huntington Beach,33.6603,-117.9992,48.2,46,1,4.61,US,1614690456
392,Tokur,53.1333,132.9,-27.51,87,71,3.09,RU,1614690644
393,Amapá,1.0,-52.0,71.98,98,100,0.81,BR,1614690644
394,Inzer,54.2167,57.5556,17.4,94,100,9.84,RU,1614690645
395,Havre-St-Pierre,50.2334,-63.5986,28.4,86,90,21.85,CA,1614690645
396,Bundaberg,-24.85,152.35,77.0,83,63,5.66,AU,1614690492
397,Barranca,-10.75,-77.7667,75.04,64,80,3.62,PE,1614690645
398,Tobol,52.6844,62.5794,3.81,93,49,11.97,KZ,1614690645
399,Kota Kinabalu,5.9749,116.0724,80.6,83,20,8.05,MY,1614690645
400,Narsaq,60.9167,-46.05,37.4,22,20,33.38,GL,1614690645
401,Metro,-5.1131,105.3067,77.49,88,87,4.34,ID,1614690646
402,Aksha,50.2814,113.2867,3.07,90,1,2.44,RU,1614690646
403,Mporokoso,-9.3727,30.125,73.63,84,100,1.86,ZM,1614690646
404,Samarkand,39.6542,66.9597,60.8,23,40,4.61,UZ,1614690646
405,Tungor,53.3808,142.9564,-11.76,89,43,6.67,RU,1614690646
406,Fare,-16.7,-151.0167,82.22,75,100,4.85,PF,1614690646
407,Maniwaki,46.3834,-75.966,-4.0,59,100,9.22,CA,1614690646
408,Kontagora,10.3999,5.4695,103.96,8,73,8.99,NG,1614690646
409,Belaya Gora,68.5333,146.4167,-37.93,83,87,0.69,RU,1614690647
410,Banda Aceh,5.5577,95.3222,80.8,75,10,9.78,ID,1614690410
411,San Quintín,30.4833,-115.95,53.2,51,0,1.43,MX,1614690647
412,Prymors'k,46.7348,36.3443,40.95,68,90,17.18,UA,1614690647
413,Banjarmasin,-3.3244,114.591,82.4,78,99,3.44,ID,1614690493
414,Sibolga,1.7427,98.7792,79.48,81,91,2.26,ID,1614690420
415,Oeiras do Pará,-2.0031,-49.8544,79.07,81,77,2.21,BR,1614690647
416,Lao Cai,22.4833,103.95,65.12,67,25,2.3,VN,1614690409
417,Ternate,0.8,127.4,80.92,76,100,7.11,ID,1614690457
418,Sioux Lookout,50.1001,-91.917,15.8,57,90,9.22,CA,1614690648
419,Khetri,27.9833,75.8,70.3,20,0,7.83,IN,1614690412
420,Akçakoca,41.0866,31.1162,44.98,74,56,9.01,TR,1614690648
421,Itarema,-2.9248,-39.9167,82.98,72,100,11.14,BR,1614690649
422,Macultepec,18.1667,-92.8333,69.8,94,1,4.47,MX,1614690649
423,Deogarh,21.5333,84.7333,82.38,15,0,6.85,IN,1614690649
424,Mitú,1.1983,-70.1733,76.33,81,98,1.5,CO,1614690649
425,Saint-Augustin,51.226,-58.6502,30.43,98,100,27.18,CA,1614690559
426,Macieira de Cambra,40.8594,-8.3734,59.0,72,75,8.05,PT,1614690650
427,Ban Dung,17.699,103.2596,84.0,60,71,9.84,TH,1614690650
428,Hamilton,39.1834,-84.5333,25.0,68,1,4.61,US,1614690650
429,Camaná,-16.6228,-72.7111,75.6,68,2,5.17,PE,1614690651
430,Maniitsoq,65.4167,-52.9,23.2,80,100,10.04,GL,1614690549
431,Bahir Dar,11.5936,37.3908,70.34,55,83,13.76,ET,1614690651
432,Coyhaique,-45.5752,-72.0662,55.4,67,0,5.75,CL,1614690406
433,Yārāda,17.65,83.2667,84.2,58,0,11.5,IN,1614690651
434,Tigil',57.8,158.6667,-2.69,89,0,7.29,RU,1614690651
435,Apartadó,7.883,-76.6259,77.2,84,63,1.43,CO,1614690651
436,Georgiyevka,43.0369,74.7114,51.8,46,0,4.47,KZ,1614690651
437,Forsytheganj,52.6333,29.7333,37.92,84,100,14.99,BY,1614690652
438,Agadez,19.75,10.25,84.79,12,0,11.92,NE,1614690471
439,Diffa,13.3154,12.6113,95.97,9,29,18.37,NE,1614690652
440,Platonovka,52.7106,41.952,32.23,98,100,13.02,RU,1614690652
441,Ciudad Gustavo Díaz Ordaz,26.2333,-98.5833,57.0,67,100,1.01,MX,1614690652
442,Huancabamba,-5.2386,-79.4506,60.62,78,100,1.61,PE,1614690652
443,Newry,54.1784,-6.3374,43.0,79,4,5.99,GB,1614690653
444,Ananas,19.2466,-71.9557,67.37,79,47,1.52,HT,1614690653
445,Bambanglipuro,-7.95,110.2833,79.0,86,89,4.27,ID,1614690653
446,Margate,51.3813,1.3862,44.01,95,0,5.59,GB,1614690405
447,Jhārgrām,22.45,86.9833,82.99,19,0,2.68,IN,1614690404
448,Abbeville,50.1,1.8333,59.0,62,0,6.15,FR,1614690427
449,Ternovka,51.678,41.6375,32.52,97,100,16.96,RU,1614690654
450,Kondinskoye,59.6481,67.41,6.37,94,100,14.79,RU,1614690654
451,Shache,38.4167,77.2406,46.2,51,100,7.02,CN,1614690654
452,Naranjal,-2.6667,-79.6167,77.0,94,75,3.44,EC,1614690654
453,Adré,13.4667,22.2,93.79,10,1,11.5,TD,1614690654
454,Inuvik,68.3499,-133.7218,-22.0,69,100,3.44,CA,1614690638
455,Progreso,21.2833,-89.6667,72.0,94,40,6.91,MX,1614690655
456,Norman Wells,65.282,-126.8329,-7.6,71,90,9.22,CA,1614690655
457,Porto de Moz,-1.7483,-52.2383,72.01,98,100,1.39,BR,1614690655
458,Velsk,61.0701,42.0983,28.96,97,100,14.65,RU,1614690655
459,Aswān,24.0934,32.907,79.59,16,0,11.14,EG,1614690655
460,Randfontein,-26.1844,27.702,75.2,41,75,4.61,ZA,1614690655
461,Bonthe,7.5264,-12.505,84.43,69,69,7.56,SL,1614690655
462,Alappuzha,9.49,76.3264,81.95,74,0,7.07,IN,1614690656
463,Kununurra,-15.7667,128.7333,82.4,58,0,9.22,AU,1614690656
464,Salme,28.0369,85.0942,60.8,44,20,11.5,NP,1614690656
465,Ponta Delgada,37.7333,-25.6667,59.0,67,75,13.8,PT,1614690437
466,Vieste,41.8825,16.175,59.0,51,40,4.61,IT,1614690656
467,Enid,36.3956,-97.8784,37.0,74,1,7.07,US,1614690656
468,Mogadishu,2.0371,45.3438,84.2,61,20,19.57,SO,1614690413
469,Catumbela,-12.4314,13.5472,84.61,61,16,9.8,AO,1614690409
470,Okhotsk,59.3833,143.3,-3.6,92,100,5.95,RU,1614690657
471,Mbalmayo,3.5167,11.5,87.8,58,75,5.75,CM,1614690657
472,Tamandaré,-8.7597,-35.1047,82.9,68,7,7.96,BR,1614690416
473,Barbastro,42.0356,0.1269,55.4,66,75,9.22,ES,1614690454
474,Ayan,56.45,138.1667,-12.03,77,79,8.7,RU,1614690658
475,Kloulklubed,7.0419,134.2556,78.8,89,75,5.75,PW,1614690658
476,Taoudenni,22.6783,-3.9836,82.51,15,0,8.86,ML,1614690658
477,Kibala,9.1104,18.3463,102.2,6,0,11.5,TD,1614690658
478,Gwadar,25.1216,62.3254,76.08,56,0,14.47,PK,1614690658
479,Strezhevoy,60.7333,77.5889,-2.2,65,0,11.18,RU,1614690658
480,Northam,51.0333,-4.2167,52.0,82,0,5.99,GB,1614690658
481,Plouzané,48.3833,-4.6167,59.0,67,0,10.36,FR,1614690659
482,Sampit,-2.5333,112.95,77.47,87,79,4.65,ID,1614690438
483,Hisuā,24.8333,85.4167,80.6,34,0,9.22,IN,1614690466
484,Dāmghān,36.1683,54.348,53.98,40,82,1.5,IR,1614690659
485,Fasa,28.9383,53.6482,71.6,26,40,21.85,IR,1614690421
486,Orda,57.1951,56.9091,14.5,95,100,18.68,RU,1614690659
487,Talcahuano,-36.7167,-73.1167,55.4,100,90,5.75,CL,1614690659
488,Huarmey,-10.0681,-78.1522,75.51,66,91,4.43,PE,1614690659
489,Smithers,54.7804,-127.1743,30.2,69,90,11.5,CA,1614690660
490,Broken Hill,-31.95,141.4333,71.6,23,96,12.66,AU,1614690466
491,Mikuni,36.2171,136.1519,39.2,81,75,9.22,JP,1614690496
492,Krumovgrad,41.4667,25.65,45.01,59,65,11.81,BG,1614690661
493,Onalaska,43.8844,-91.2351,19.4,63,1,11.5,US,1614690418
494,Peniche,39.3558,-9.3811,62.01,63,100,4.0,PT,1614690414
495,Eucaliptus,-17.5833,-67.5167,50.0,76,20,3.44,BO,1614690661
496,Divnogorsk,55.9594,92.3619,-0.4,85,40,2.24,RU,1614690433
497,Tadine,-21.55,167.8833,76.26,77,5,10.11,NC,1614690661
498,Vrede,-27.4257,29.1659,78.84,26,0,4.5,ZA,1614690661
499,Vallenar,-28.5708,-70.7581,71.47,53,0,4.23,CL,1614690425
500,Gamba,-2.65,10.0,84.4,74,100,6.76,GA,1614690662
501,Morgantown,39.6295,-79.9559,24.8,63,40,6.91,US,1614690662
502,Chengalpattu,12.7,79.9833,84.2,45,0,6.91,IN,1614690662
503,Udayagiri,20.1333,84.3833,77.04,19,0,2.21,IN,1614690662
504,Lander,42.833,-108.7307,23.0,73,1,5.75,US,1614690662
505,Pisco,-13.7,-76.2167,75.2,78,75,4.61,PE,1614690560
506,Sechura,-5.5569,-80.8222,76.89,68,98,2.04,PE,1614690663
507,Kraskino,42.7114,130.7794,20.89,89,0,2.75,RU,1614690663
508,Andros Town,24.7,-77.7667,77.0,73,75,6.91,BS,1614690663
509,Waimes,50.4149,6.1121,63.0,38,0,8.05,BE,1614690663
510,Borgarnes,64.5383,-21.9206,42.01,94,100,8.01,IS,1614690663
511,Opuwo,-18.0607,13.84,89.83,26,0,14.41,NA,1614690663
512,Baoding,38.8511,115.4903,43.3,64,0,3.83,CN,1614690663
513,Karatuzskoye,53.6072,92.8667,27.14,93,100,12.64,RU,1614690663
514,Bétera,39.5833,-0.45,59.0,77,98,6.91,ES,1614690664
515,Podgornoye,51.735,39.1496,33.8,93,90,13.42,RU,1614690664
516,San Jerónimo,-11.9472,-75.2829,51.06,65,100,0.92,PE,1614690664
517,Port Blair,11.6667,92.75,82.4,65,20,4.61,IN,1614690664
518,Igarka,67.4667,86.5833,-26.63,80,0,11.39,RU,1614690664
519,Novoblagodarnoye,44.1433,42.875,42.8,61,75,15.66,RU,1614690664
520,Oodweyne,9.4092,45.064,89.64,14,0,15.08,SO,1614690664
521,Sarangani,5.4033,125.4636,82.27,79,91,20.65,PH,1614690665
522,Arrondissement de Bar-le-Duc,48.75,5.1667,64.4,34,0,9.22,FR,1614690665
523,Mānvi,15.9833,77.05,86.63,20,0,2.89,IN,1614690415
524,Pudozh,61.8099,36.5345,27.84,95,37,10.4,RU,1614690665
525,Tura,25.5198,90.2201,69.24,28,0,1.72,IN,1614690427
526,Basoko,1.2391,23.616,101.21,12,100,1.52,CD,1614690416
527,Kolochava,48.4285,23.6959,48.99,59,18,1.99,UA,1614690666
528,Kaeo,-35.1,173.7833,64.99,92,20,6.04,NZ,1614690666
529,Togur,58.3631,82.8265,-7.01,91,37,5.7,RU,1614690666
530,Goya,-29.14,-59.2626,88.32,49,0,5.28,AR,1614690440
531,Coahuayana Viejo,18.7333,-103.6833,66.56,61,0,4.34,MX,1614690667
532,Avera,33.194,-82.5271,50.0,46,1,5.75,US,1614690667
533,Stettler,52.3168,-112.7186,26.6,100,100,6.91,CA,1614690667
534,Iracoubo,5.4802,-53.2011,78.37,85,62,3.58,GF,1614690667
535,Camacha,33.0833,-16.3333,64.4,52,40,6.91,PT,1614690667
536,Olafsvik,64.8945,-23.7142,36.77,94,100,12.06,IS,1614690668
537,Moranbah,-22.0016,148.0466,75.54,81,100,11.54,AU,1614690668
538,Carhuamayo,-10.9167,-76.0333,40.32,77,100,2.86,PE,1614690668
539,Pokhara,28.2333,83.9833,61.32,28,0,3.44,NP,1614690668
540,Inhambane,-23.865,35.3833,82.4,69,40,11.5,MZ,1614690669
541,Newport,51.5877,-2.9984,48.0,100,90,12.66,GB,1614690437
542,Liuhe,42.2401,125.7172,22.57,83,0,4.97,CN,1614690669
543,Muros,42.7762,-9.0603,55.99,81,90,13.0,ES,1614690669
544,Isla Mujeres,21.2311,-86.731,79.0,83,40,6.91,MX,1614690669
545,Aberdeen,57.1437,-2.0981,42.01,81,90,9.22,GB,1614690454
546,Beyneu,45.3167,55.2,38.97,75,100,10.11,KZ,1614690669
547,Mount Gambier,-37.8333,140.7667,53.6,62,90,6.91,AU,1614690424
548,Yaan,7.3833,8.5667,103.35,8,92,10.76,NG,1614690670
549,Grindavik,63.8424,-22.4338,44.6,100,90,11.5,IS,1614690670
550,Shellbrook,53.2168,-106.4011,21.2,79,75,10.36,CA,1614690670
